"gene","UMAP1","UMAP2","module","kME","hub"
"DinG",-1.47954796428562,5.98764561089602,"turquoise",0.121368722252309,"other"
"Lhr",-9.21491657371403,-14.5757813605395,"brown",0.029515209355093,"other"
"KdsB",-8.87140976066471,-14.3170199545947,"brown",0.000420262971980618,"other"
"TsaB",5.5741855037701,-2.15500856963071,"blue",0.128916713305289,"other"
"BcsA",-2.32223592872502,5.37953709038821,"turquoise",0.119773597163443,"other"
"TypA",4.69437087898372,-3.25975157347592,"blue",0.179302915495218,"other"
"Bcp",5.06380189781307,-5.95987035361203,"blue",0.779106946589793,"other"
"HutI",5.68614686851619,-2.14347912398252,"blue",0.172045381804707,"other"
"CzcD",4.02244008903621,-2.56427265730771,"blue",0.129744405092771,"other"
"PhnP",4.74977268104671,-3.9372649344531,"blue",0.334452725950134,"other"
"ChlD",-4.79160820121647,4.7519235459241,"turquoise",0.172914699757916,"other"
"FadB",3.47349299316524,-6.20900966254148,"blue",0.222963481874905,"other"
"FlgK",1.19690801029323,5.09331797036258,"turquoise",0.144441319790945,"other"
"NtpI",5.58998788719295,-1.45041669932279,"blue",0.380577642353331,"other"
"AppC",5.2914968860638,-1.37426365939054,"blue",0.229282417119,"other"
"PepCK",-4.83203731651188,6.60264728936282,"turquoise",0.12958639466083,"other"
"NptA",4.48238910560726,-4.50027991858396,"blue",0.236621771654037,"other"
"YitT",4.53938497429012,-2.77515269843015,"blue",0.182807470212346,"other"
"YfcC",0.853392882395971,5.3622488823804,"turquoise",0.109206191037221,"other"
"BetT",-4.55806242103459,6.31452034386722,"turquoise",0.132767335964968,"other"
"AppB",4.32422436599849,-2.84032680121335,"blue",0.150804019530762,"other"
"AcrR",-5.36480508918644,7.85283039483157,"turquoise",0.147114835094802,"other"
"FliH",-2.6814821826923,7.23858164223758,"turquoise",0.130371677527073,"other"
"NrdD",-10.5258897411335,-15.4583354147998,"brown",0.125844859339657,"other"
"FlgL",-5.86480699653507,7.7751955834302,"turquoise",0.430004487534496,"other"
"CheR",0.913266582537878,5.24170540246097,"turquoise",0.26550546320771,"other"
"MotB",1.32814706688045,4.37350986870852,"turquoise",0.152430024568273,"other"
"ErfK",3.01755107765316,1.93032442006198,"turquoise",0.147314790407953,"other"
"RecO",4.28444446449398,-1.26670254794034,"blue",0.0532409659016365,"other"
"LysM",1.28089250450252,4.11265204819766,"turquoise",0.13689455307068,"other"
"NtpE",5.36990083580135,-1.50913740721616,"blue",0.306410003447245,"other"
"NtpD",5.39602388267635,-1.4040845784274,"blue",0.237980169270193,"other"
"HipB",-3.49823008651615,6.52311657342044,"turquoise",0.175638096736096,"other"
"AprE",-10.6642516719806,-15.5942874106494,"brown",0.705654882072374,"other"
"CpdA",-4.33358989829899,1.95216391953555,"green",0.0740120677790399,"other"
"Dck",3.44821871643184,-5.69517566290769,"blue",0.0680691231343798,"other"
"CobN",6.53308881645321,-3.42173172560605,"blue",0.377101067934517,"other"
"Tdk",-4.42913137550236,1.97577975663272,"green",0.0423861537955768,"other"
"NtpF",0.0879472625744226,5.97643898400393,"turquoise",0.143848684370629,"other"
"COG1449",-9.09416042442204,-14.5472998770801,"brown",0.0449062572524112,"other"
"PulD",-1.68657098884464,5.93894527825442,"turquoise",0.15123892875396,"other"
"EutG",6.82593168144344,-3.78354169455442,"blue",0.550796984282796,"other"
"MlaD",4.01908744697689,-3.99373199072751,"blue",0.0973824292792275,"other"
"AbgB",-5.63671098823429,7.94508169564334,"turquoise",0.153919467879885,"other"
"XRE",2.98008812790035,1.97267042073337,"turquoise",0.146939972589813,"other"
"ApbE",1.96751333599209,5.50776098641482,"turquoise",0.0236048548758909,"other"
"PncB",3.87827123527645,-4.66861631003293,"blue",0.153916297007723,"other"
"CobQ",3.40493072395443,-7.10417939749631,"blue",0.231688394784057,"other"
"YicI",-0.139274345587504,5.61528442772952,"turquoise",0.132805329496557,"other"
"Cls",-3.64807020301701,4.5526876297864,"turquoise",0.101119830490245,"other"
"DAP2",7.06461633567928,-3.46308781233701,"blue",0.19938971287927,"other"
"RpoN",3.43476308708309,-6.74815131750974,"blue",0.101285741017013,"other"
"EpmB",-9.14381347770573,-14.440426364812,"brown",0.0490600244411339,"other"
"GbsR",6.86989654426693,-3.92512466040525,"blue",0.341402272858151,"other"
"PulA",-2.03535114402653,6.21852968606082,"turquoise",0.162704275024291,"other"
"CoxL",2.93762029533504,2.01892422112552,"turquoise",0.0103863975212996,"other"
"CafA",4.55106080894588,-6.89143754568967,"blue",0.419312011871868,"other"
"TolC",-8.93341957206608,-14.3799281272021,"brown",0.0542459229470796,"other"
"RaiA",-8.28073345298649,-14.0354495200244,"brown",0.0298746266049162,"other"
"PncC",-2.62767349357487,7.13158176812259,"turquoise",0.128819538376591,"other"
"ATH1",-3.58074890251042,6.12290571602908,"turquoise",0.060606741602449,"other"
"ComEA",-8.54265152091862,-14.1348033103076,"brown",0.0892007954428023,"other"
"RpoE",4.17353214149593,-4.49121858206662,"blue",0.221124199504428,"other"
"PheA",4.53835357551693,-0.964935556325045,"blue",0.110859586886222,"other"
"PurR",-3.755642758559,6.68193148049441,"turquoise",0.173428212541881,"other"
"SacC",-3.40676628227116,7.40382383736697,"turquoise",0.152637112005055,"other"
"DctP",0.600142179180372,5.61042450341311,"turquoise",0.169499007229854,"other"
"XkdP",0.126566244412649,5.54844520958987,"turquoise",0.186661930624353,"other"
"UgpB",-4.0231479274738,7.49796961220828,"turquoise",0.305445248508719,"other"
"RimL",-8.80673919792057,-14.3466315421191,"brown",0.0659396408221491,"other"
"DacC",-1.56401620979191,6.06880043419925,"turquoise",0.0440356878687501,"other"
"DltB",4.28746045951961,0.261460229483518,"yellow",0.0373266643825128,"other"
"ArgK",3.51682437782406,-6.6218180808154,"blue",0.107841879210959,"other"
"FlgJ",1.30580003385662,4.350397810069,"turquoise",0.0827660113792421,"other"
"YckC",3.34316219215511,-6.74630881873044,"blue",0.203485759963016,"other"
"FHA",-6.68443857307316,8.35843656930057,"turquoise",0.465149095439498,"other"
"YeaD2",3.36416877632259,-2.9921326788989,"blue",0.151269940832873,"other"
"RpiR",4.78916944389461,-2.41088606444272,"blue",0.128381330291674,"other"
"Med",-5.34427486534001,7.49657915505496,"turquoise",0.21541742103831,"other"
"COG1747",-3.84698997611881,4.84178064736453,"turquoise",0.0833807385891024,"other"
"FlgE",-3.6261261569965,6.6077380028638,"turquoise",0.201042339255678,"other"
"RssA",-9.08226238365055,-14.5558447989551,"brown",0.0392571981478824,"other"
"NhaC",-2.3684209453571,5.42769668969241,"turquoise",0.059608655170232,"other"
"RpoZ",3.23107446556209,-5.76950646963986,"blue",0.103139234036928,"other"
"YaaT",3.81277288322567,-2.2460217627612,"blue",0.122398923175536,"other"
"HgdB",-5.31261335487248,7.48286293419925,"turquoise",0.220489300284407,"other"
"XtmB",-10.3782905208576,-15.3286185416308,"brown",0.0455320173904845,"other"
"MgsA",4.14859880333065,0.434749263999137,"yellow",0.13177561709979,"other"
"RplY",4.67125333671688,-6.51299764243039,"blue",0.374087149417341,"other"
"OafA",-2.87299142951847,5.57138203057376,"turquoise",0.11594990082873,"other"
"AfuA",0.980000449467886,5.34419916543094,"turquoise",0.146499581418427,"other"
"RpmD",3.45335878257869,-7.74021960822019,"blue",0.203344296673213,"other"
"MarR",1.76446665649532,5.35578201684085,"turquoise",0.0233212835563828,"other"
"RutF",-4.20762811775089,5.71181677254764,"turquoise",0.230956313677381,"other"
"GanA",0.29188465898155,5.83224771889773,"turquoise",0.126136229886366,"other"
"LdcB",-2.36880050773503,5.33688877495852,"turquoise",0.139759662428162,"other"
"RbsB",-5.23741279716374,7.44443796547976,"turquoise",0.286038975169198,"other"
"PflD",-5.16082655067326,7.5777120438489,"turquoise",0.223467913354267,"other"
"CbiD",4.03300584678768,-5.47778178778562,"blue",0.0184613339860733,"other"
"MntH",-8.75852810020329,-14.2747941168872,"brown",0.0907981782062651,"other"
"YjiL",-4.62717138404728,5.40759466561404,"turquoise",0.122501791274326,"other"
"SerC",6.74533189659237,-3.97265626517209,"blue",0.466885866321696,"other"
"NagC",3.37092102890133,-7.50099660483274,"blue",0.284660227462938,"other"
"IspE",5.01391376381038,-2.72901441183957,"blue",0.0680276251307565,"other"
"CaiA",5.23771919136165,-5.10638238516721,"blue",0.44460230868405,"other"
"SpoIVCA",-3.9812811481464,3.82857201966372,"turquoise",0.086480940377977,"other"
"CstA",-1.37521945114018,5.76491688164798,"turquoise",0.115397719703579,"other"
"PspC",-3.05436001891972,4.76082561883059,"turquoise",0.0148045357553298,"other"
"PdxA",3.76548398857235,-5.60309077826413,"blue",0.112457367999301,"other"
"RadC",-3.81874881858708,5.64991663369265,"turquoise",0.0931024209929665,"other"
"CccA",-4.59092603797795,5.07164858254519,"turquoise",0.0985388337973416,"other"
"STE14",-4.38608537788273,1.8272032586011,"green",0,"other"
"FixB",5.61807645683407,-2.18026067343625,"blue",0.552560769893537,"other"
"DacB",3.38652027969478,-3.03293181982907,"blue",0,"other"
"MaoC",-4.59881197090031,5.36730907830325,"turquoise",0.0282064406213309,"other"
"MsrP",3.35500587349056,-7.17731048193845,"blue",0.612925398337679,"other"
"FadL",5.27413524513363,-2.93374301520261,"blue",0.149072759993053,"other"
"Tpx",5.07667411689876,-3.79625274268064,"blue",0.125657197293512,"other"
"FixA",6.7589155567181,-3.91596366492185,"blue",0.445337263477075,"other"
"MarC",-4.46738134498478,2.03760419758883,"green",0.00516680622249665,"other"
"CobK",4.14606083755611,-5.57366277304563,"blue",0.0217830635123027,"other"
"AcyC",-4.47622095222355,4.21500705155459,"turquoise",0.278618705586695,"other"
"SufI",4.08722294693111,-7.17734195319089,"blue",0.132816820520178,"other"
"YliI",-9.69902168388249,-14.8541274222461,"brown",0.0667960592657705,"other"
"SirB",3.58022869949459,-6.56290771094235,"blue",0.627545508494129,"other"
"SsuD",2.07185233955501,5.42818544777957,"turquoise",0.185664518655808,"other"
"SoxW",6.98923124199032,-3.43432356444272,"blue",0.211154186637334,"other"
"PolC",-2.77184353942753,7.28769491585818,"turquoise",0.134077577437873,"other"
"MalE",-3.33706580276371,7.29710291298953,"turquoise",0.224496077859767,"other"
"Tex",-0.00956945295215816,5.87662599953738,"turquoise",0.133860086043765,"other"
"MngR",-5.72402225608708,7.7512435761365,"turquoise",0.173325496473343,"other"
"Mod",3.20807923202633,-5.63924314108762,"blue",0.15402839493982,"other"
"HPtr",-6.66419826621891,8.28225181969729,"turquoise",0.396524573272216,"other"
"GGDEF",-6.67715822334172,8.22649191292849,"turquoise",0.57306032402975,"other"
"AtoC",-5.62845979804875,7.91159294518557,"turquoise",0.53065109515398,"other"
"KdpD",-3.07391821021916,7.32144306573001,"turquoise",0.486711138434241,"other"
"HDGYP",-6.2634438144672,7.99108789834109,"turquoise",0.34370701502435,"other"
"AraC",1.98769391899227,5.44545696648684,"turquoise",0.22266373212061,"other"
"RsbU",-6.443715439986,8.09982822808352,"turquoise",0.319004043356512,"other"
"NqrE",3.93664850120662,-6.37887622443112,"blue",0.164590209414473,"other"
"MelB",-3.90312515373112,4.14452503594485,"turquoise",0.0843996435457455,"other"
"ZntA",-2.64251409644963,6.71318529519168,"turquoise",0.053765772362719,"other"
"DsrA",3.65248216514705,1.70637379559604,"yellow",0.60352214704583,"other"
"NarK",1.22410572891353,4.34987209710208,"turquoise",0.0729898446781281,"other"
"UbiE",-4.39450203056217,4.24536655816165,"turquoise",0.159738353733047,"other"
"UbiG",-2.51887093658329,5.55338333520022,"turquoise",0.131394618289632,"other"
"Iap",1.36772228603481,4.4192283001813,"turquoise",0.0404477736800819,"other"
"ArcA",-4.47940860862614,7.35973022851077,"turquoise",0.175974380051943,"other"
"CobF",3.6327427757275,-7.80166293707761,"blue",0.464816379250839,"other"
"LytB",0.197663737584341,5.93940208825198,"turquoise",0.359933092140358,"other"
"DoxX",-8.28666149253727,-13.9956736716357,"brown",0.0305221671426961,"other"
"TrmA",4.16186417465328,-1.81519319144162,"blue",0.164666123127194,"other"
"YqiK",-4.53130565757633,6.48081205758182,"turquoise",0.123649525377961,"other"
"BtlA",-4.18080459709049,2.5925726738843,"turquoise",0.109904283443,"other"
"UhpC",-0.439539538573038,5.37532709511844,"turquoise",0.121343153172372,"other"
"BglS",-1.27458380336643,5.92604206475345,"turquoise",0.129518301275442,"other"
"SunT",-8.97095619315983,-14.4696316870776,"brown",0,"other"
"TM2",3.43777002220272,-7.8043942603198,"blue",0.415621489112871,"other"
"MmcQ",-3.5500706302631,6.02539394768802,"turquoise",0.0323097630102105,"other"
"YkwD",2.82893360977291,2.15105985077945,"turquoise",0.265416828409823,"other"
"EndA",3.92304958229183,-7.43497277823361,"blue",0.832142616446233,"other"
"Imp",0.0697184336674097,5.06500481041995,"turquoise",0.202819469074759,"other"
"YoaI",6.82706989174007,-3.89936114874753,"blue",0.439794230716138,"other"
"COG2369",3.10508693580745,1.81671200665561,"turquoise",0.090975826559187,"other"
"YfaS",-8.88438259239079,-14.4365143927661,"brown",0.00574465493044576,"other"
"COG2374",2.1638330352795,5.44008110436526,"turquoise",0.117087799287035,"other"
"ViaA",-4.04782234306217,3.15626047524539,"turquoise",0.0660310249266176,"other"
"COG2524",-2.31460510368229,5.46867607506839,"turquoise",0.0989050848310815,"other"
"EbsC",-3.29611025924565,4.69946335229007,"turquoise",0.12021989137031,"other"
"CopZ",0.887309773017156,4.87914513024417,"turquoise",0.0244032753949644,"other"
"DcuA",-0.369626508902323,5.92175768288699,"turquoise",0.0963844986824321,"other"
"TesA",-4.15201221580387,7.58309696587649,"turquoise",0.549374255375919,"other"
"MIS1",4.97256435279964,-1.00878383246335,"blue",0.157897725624541,"other"
"COG2768",3.63629831199764,1.33775918158618,"yellow",0.441992787427699,"other"
"HAMP",-6.64360414619328,8.23640488061038,"turquoise",0.467185145619289,"other"
"CsgD",3.27626789932369,-6.98010541525754,"blue",0.443892633101134,"other"
"PulE",-2.86950908775212,6.51247213753787,"turquoise",0.0911696182103566,"other"
"CynX",-0.789043890188944,5.46381328972903,"turquoise",0.0306105484663506,"other"
"NtpH",5.32412113075374,-1.29733683195981,"blue",0.318544600638748,"other"
"DnaX",1.47822023754238,5.57355450066653,"turquoise",0.0535757683591893,"other"
"AraJ",-3.48744164581181,5.6205930558118,"turquoise",0.204622538013825,"other"
"PASTA",4.79208053474544,-1.20934893217954,"blue",0.225070142680418,"other"
"Tra8",-5.56407533759953,7.74491260918704,"turquoise",0.366318628487211,"other"
"CapA",-4.50698028678776,6.62284181984988,"turquoise",0.0657420864622124,"other"
"COG2848",3.35101856117367,-6.58185865012082,"blue",0.0825276179533339,"other"
"SIMPL",4.42182148819088,-2.94708849516782,"blue",0.124781879897356,"other"
"COG2865",-4.70523010368229,4.85639809044925,"turquoise",0.074121999758101,"other"
"RfaE",-4.42637859458805,1.95800600918857,"green",0.00431137461650941,"other"
"AroGA",4.5727993381512,-0.883685604008761,"blue",0.115371929679981,"other"
"RnfB",3.65604270820736,1.71105752858249,"yellow",0.575212822649893,"other"
"COG2905",-4.87808023567082,6.05498169335452,"turquoise",0.209078977093684,"other"
"MalT",-2.89210973853947,6.70104025277224,"turquoise",0.0576537349870778,"other"
"COG2931",-3.02754174346806,7.29831837090579,"turquoise",0.319520124020549,"other"
"YiaG",-5.68522392387272,7.9857258644971,"turquoise",0.101247535493419,"other"
"YjjP",3.41713084106563,-7.83752109137448,"blue",0.314648773171042,"other"
"AbgT",-3.30130087013127,4.61416290673343,"turquoise",0.135269463357561,"other"
"HutH",5.21391214256405,-4.29366494742307,"blue",0.358643108926411,"other"
"HutU",5.21660436515926,-4.85567189780149,"blue",0.346498686149726,"other"
"YafD",4.11824311142086,-2.66128422346982,"blue",0.20189688109952,"other"
"PPPi",3.69640601997494,1.36761604222384,"yellow",0.0129366112535461,"other"
"IS5",-3.85025058860661,4.502173408595,"turquoise",0,"other"
"OmpW",-10.6281369792926,-15.5602011832324,"brown",0.194059050524298,"other"
"NanM",-5.35591064567448,7.60685251626101,"turquoise",0.230642488687043,"other"
"TolA",3.81390465622066,-5.50980044928464,"blue",0.521326695945977,"other"
"VapI",-0.244501517962229,5.72577808770266,"turquoise",0.0933213114012391,"other"
"PTR2",7.03098548774837,-3.41064478484067,"blue",0.17898679311825,"other"
"ZipA",5.20509637718319,-1.15818871584806,"blue",0.460826952979903,"other"
"AslA",-4.3245371448505,1.76828967007724,"green",0.881927114202784,"other"
"YbbP",-3.92218481178166,3.92636011513797,"turquoise",0.057859812756078,"other"
"CutC",4.30327309494137,-1.35624887076291,"blue",0.153323094589599,"other"
"yhaH",2.30464042549251,5.38498400124637,"blue",0.120766387669247,"other"
"FimV",-4.79998861427189,5.19498299035159,"turquoise",0.270925151874436,"other"
"COG3177",-2.7011526691425,5.6535520401868,"turquoise",0.106123391538734,"other"
"GH19",-4.28347526664616,7.44041822823611,"turquoise",0.0971743536566669,"other"
"TctC",-4.46981989021183,6.19589041146365,"turquoise",0.104755787386968,"other"
"PiuB",-8.31682335014225,-14.0225396308032,"turquoise",0.0492427228954663,"other"
"PnuC",-4.46384512061955,2.12706468972293,"blue",0.0161648464122377,"other"
"OmpC",-2.52363167877079,6.94850061806765,"turquoise",0.0933936177957551,"other"
"GrsT",-3.45901023025395,5.95790718468753,"turquoise",0.186986118889219,"other"
"RhsA",-3.95234047050358,3.63091658028689,"turquoise",0.112650645006141,"other"
"FhaB",-3.55781780357243,6.41634128960696,"turquoise",0.352193636735675,"other"
"PhnD",-4.76158367271305,5.31782148751346,"turquoise",0.163307876382265,"other"
"LacZ",-1.92963300819279,6.00550363930789,"turquoise",0.166699368430791,"other"
"Ncl1",1.21044178133129,4.26962588700381,"blue",0.0887571468717969,"other"
"LytS",-5.76876579398991,7.84405277642337,"turquoise",0.231299963424062,"other"
"LytT",4.11950887565731,-5.15548802939328,"blue",0.569067563079321,"other"
"COG3291",-8.94387565727116,-14.3199515494433,"brown",0.754117733433533,"other"
"COG3292",0.857422245789755,5.41677282723514,"turquoise",0.295159529397859,"other"
"COG3293",-3.46463547820927,4.75319860848514,"turquoise",0.0567203731772481,"other"
"MHYT",-6.89170585746647,8.4483666268262,"turquoise",0.390767090727748,"other"
"NrfA",-8.21750770683171,-13.9338088187304,"turquoise",0.0340397124665184,"other"
"YecA",5.62154973869442,-1.46425034132871,"blue",0.265923274399439,"other"
"EntF2",-1.44672356719853,5.98139189156619,"turquoise",0.361248508857936,"other"
"Lys2b",-0.669424282263529,5.47897003563968,"turquoise",0.153329922671255,"other"
"PksD",-3.39185773010136,6.44174097451297,"turquoise",0.361567559262445,"other"
"IS285",-4.79707037086369,4.7395157662305,"turquoise",0.0188907188077781,"other"
"InsG",-3.7626327144611,4.83732412728396,"turquoise",0.0818843584747834,"other"
"YvrE",-4.46038614387394,7.24646852883426,"turquoise",0.201257476817132,"other"
"YncE",-4.28222404594303,1.7565554228696,"green",0.943670481398374,"other"
"FtcD",4.25213874702572,-6.23851110068235,"blue",0.276196812485931,"other"
"PGRP",0.0867652428638819,5.5001826134595,"turquoise",0.233340939653401,"other"
"PilY1",-2.30584655876042,5.85937975319949,"turquoise",0.0304617340153459,"other"
"AcpA",-3.33544217224003,6.2325930443677,"turquoise",0.327823259138873,"other"
"RpfG",-6.76122127647282,8.33295677575198,"turquoise",0.383537534451442,"other"
"MASE1",-6.94333158607365,8.49930332573977,"turquoise",0.307372977878642,"other"
"COG3448",-2.82902108306767,7.15470789345828,"turquoise",0.131233213409235,"other"
"COG3464",-4.34118829841496,7.48893545540896,"turquoise",0.218107280371369,"other"
"Tpd",-5.3735946285236,7.64386270913211,"turquoise",0.314605099986471,"other"
"VgrG",-4.0175326930988,3.22814582261172,"green",0.0366910135607827,"other"
"VirD4",-4.66828333015324,6.59250782403079,"turquoise",0.157510481122121,"other"
"Ree1",-4.33524833793522,6.01461742791263,"turquoise",0.147648305720938,"other"
"XynB2",-3.72075878257633,4.07488487633792,"turquoise",0.146926164102433,"other"
"Cas9",-3.84507404441715,4.04457829865542,"turquoise",0.0316991335818913,"other"
"Chb",-5.3843163120258,7.49367330941287,"turquoise",0.526649065178645,"other"
"COG3537",-9.66714416618229,-14.8237738761035,"brown",0.0157784121630706,"other"
"PhoD",-4.36856447334172,1.88944695862857,"green",0.0990223208940942,"other"
"ElsH",3.33129347686886,-2.99788071242246,"blue",0.586279832849366,"other"
"YabE",-4.71301447028996,7.33958004387942,"turquoise",0.296149065536554,"other"
"COG3584",-2.05722914810063,5.64941547783938,"turquoise",0.222321089058103,"other"
"Fba1",-8.31131683463932,-14.0156798514453,"brown",0.0822004620016645,"other"
"PepO",6.58556856041073,-3.93361379233274,"blue",0.286203554339657,"other"
"YbjD",0.206142706919897,6.10784910592166,"turquoise",0.130332561838127,"other"
"FhlA",-0.357303844641459,5.60957621010867,"turquoise",0.149702872472989,"other"
"YjjB",3.49779619102596,-7.90837718573484,"blue",0.322868983366173,"other"
"CHASE1",-6.90442882652165,8.46295927437869,"turquoise",0.381743530809537,"other"
"AF2118",-2.56562577361943,5.24463985833255,"turquoise",0.139808253683032,"other"
"GluFT",4.95502914314388,-5.15756465521726,"blue",0.379164962939122,"other"
"OprB",-3.1130589115131,5.31928728493777,"turquoise",0.208019787149216,"other"
"Mug",-4.46594844932438,2.01776145371524,"green",0.0571199750113625,"other"
"COG3666",-4.80943761939884,4.98453186425296,"turquoise",0.0691721618270804,"other"
"CdsB",5.10677541618465,-4.69067670432004,"blue",0.196130063040648,"other"
"XynA",-4.76273141975285,4.61059187325564,"turquoise",0.162955686627811,"other"
"CusA",-10.4457639324176,-15.384632602605,"brown",0.0813808678478004,"other"
"TraB",-8.28861747856022,-13.9981379660693,"brown",0.0278454325661155,"other"
"H3TH",4.06725610618709,-7.48959256735715,"blue",0.273717179686003,"other"
"RgpF",-3.55230032081486,4.78911302956668,"turquoise",0.0515754401869161,"other"
"Acm",0.105838431168783,5.55362366112796,"turquoise",0.129858682396299,"other"
"RrrD",3.71081270103573,-7.58681823340329,"blue",0.615483571062945,"other"
"PetE",-0.120301293085825,5.55056427392093,"turquoise",0.0313580132787244,"other"
"OVP1",-2.93607603187443,7.36661528023807,"turquoise",0.201384358371007,"other"
"COG3828",-3.65397678489567,4.62887857827273,"turquoise",0.146305771826518,"other"
"RocR",-0.0754157769191381,6.14959333809939,"turquoise",0.178571969837739,"other"
"MalK",-5.09137760276676,7.58005093010989,"turquoise",0.219925045545463,"other"
"PotA",0.936678959180105,4.94925688180057,"turquoise",0.0910575413633953,"other"
"NarQ",-6.85986171836735,8.42180727395144,"turquoise",0.684267862395678,"other"
"NtrB",-5.09244667167546,7.03776119622317,"turquoise",0.26943025806171,"other"
"Fbp2",5.10529912834286,-5.01934243765744,"blue",0.278699478932128,"other"
"SleL",2.15581668739437,5.4304542389783,"turquoise",0.142100164771391,"other"
"PelB",-3.00960909004093,6.36714123162356,"turquoise",0.103774503157911,"other"
"CwlO1",4.22021783714412,0.204927637902173,"blue",0.109271309757216,"other"
"COG3899",-5.99365316505314,7.85108946236697,"turquoise",0.278771322203929,"other"
"COG3921",3.54959763412594,-7.49908687201413,"blue",0.64697505782428,"other"
"ZliS",-8.24987255210758,-13.9583220633593,"green",0.0356876461880606,"other"
"COG3942",2.00394202594875,5.40562914284793,"turquoise",0.115620259040505,"other"
"SLT",-2.26378999824406,4.89217136773196,"turquoise",0.0803105080061852,"other"
"YabN",4.64773525123714,-2.22514702406797,"blue",0.214179903082085,"other"
"COG3976",3.43641270523189,-7.43284370032224,"blue",0.702701676187742,"other"
"COG3979",-4.27161441917301,1.99547587308017,"green",0.807425339366883,"other"
"PAAR",0.49486949493407,5.47765730294314,"turquoise",0.103967976072546,"other"
"Tam",-4.32428251380802,6.59119699868289,"turquoise",0.117104545235799,"other"
"PrfC",4.17671097641109,-5.82779265967282,"blue",0.235937011903274,"other"
"TrmN6",3.80005253677486,1.0345807519826,"yellow",0.0353974487039475,"other"
"OppA",-1.34725187892796,5.73726461800662,"turquoise",0.171545472166438,"other"
"COG4191",-6.18118606681706,7.90389011773196,"turquoise",0.413668070727916,"other"
"COG4198",7.05185569648861,-3.44565655318174,"blue",0.243117084923256,"other"
"MecR1",5.95301689033626,-2.68303324309262,"blue",0.192359750475795,"other"
"YdfG",-3.72450386161686,4.04456685456363,"turquoise",0.181627852129909,"other"
"IorA",3.55412210350155,1.30706588896838,"yellow",0.39864541578218,"other"
"TerY",-3.85011135215641,3.93160818490115,"turquoise",0.14152943778796,"other"
"COG4249",3.39169634704708,-7.77169562903318,"blue",0.485736430313616,"other"
"CHASE2",-6.86524473304631,8.49035023125735,"turquoise",0.430324962074047,"other"
"COG4254",4.34434164886593,-0.721107140454379,"blue",0.292020557634936,"other"
"Vgb",-1.51485715980412,6.00277756127444,"turquoise",0.178613745891172,"other"
"COG4290",-4.05916534538151,3.18810556801883,"turquoise",0.0136696732412457,"other"
"COG4372",-8.84330593223454,-14.2972407492724,"brown",0.0597900023665045,"other"
"COG4373",1.04172123794674,5.46585939797488,"turquoise",0.120136282474586,"other"
"COG4388",6.90020192985653,-3.75776435461911,"blue",0.399000885825195,"other"
"COG4412",-10.6226304637897,-15.5568900260058,"brown",0.759054138400259,"other"
"COG4447",-4.11334787483097,4.25331686410037,"turquoise",0.130053752621337,"other"
"COG4487",-8.48769127006413,-14.1003852042285,"brown",0.0419678800135967,"other"
"CobT2",-3.43716393585087,5.29445932778445,"turquoise",0.239939441892012,"other"
"COG4564",-6.76182256812931,8.32986400994388,"turquoise",0.397363667233196,"other"
"COG4584",-3.03663574333073,5.51940916451541,"turquoise",0.0254644843221905,"other"
"ComP",-3.24686657066227,6.03538273247806,"turquoise",0.198890319321237,"other"
"LolE",-3.32156668777348,4.65059994134036,"turquoise",0.12779371939127,"other"
"YmfN",-2.86182104225041,6.13257597359744,"turquoise",0.111020704296558,"other"
"NAGPA",-2.165958749007,5.21911524209109,"turquoise",0.22246579714962,"other"
"COG4646",1.00185800914882,4.77097319039432,"turquoise",0.081413044473017,"other"
"RnfC",3.97807897453426,1.46810816201297,"yellow",0.620534930144328,"other"
"RnfA",4.5842796695721,-6.01997901526364,"blue",0.369111837591972,"other"
"RnfD",4.58253778343319,-5.89227010336789,"blue",0.404300321400756,"other"
"RnfE",4.5088631046307,-5.7796082648364,"blue",0.372983727215916,"other"
"MdpB",-3.27443896407963,6.40064094933597,"turquoise",0.138144115118178,"other"
"PemB",-3.83077512855412,4.07010887536136,"turquoise",0.00653528898606205,"other"
"YhaN",1.05867017631649,4.52116535576907,"turquoise",0.0666713554278394,"other"
"COG4733",0.514341985930193,5.97943256768313,"turquoise",0.278234335638409,"other"
"COG4744",3.77850688820003,1.07452134760943,"yellow",0.0442320883405964,"other"
"YesN",-3.32994948501469,7.43818519982425,"turquoise",0.305148703815673,"other"
"FecA",7.06468690757869,-3.6492576750842,"blue",0.234791447900487,"other"
"FhuE",-4.85460649604679,4.82776163491336,"turquoise",0.135703466662095,"other"
"FlgG",-3.64672504539372,6.65220783623782,"turquoise",0.214089369468374,"other"
"CbiK",5.01284517173885,-3.66760350790891,"blue",0.238928577404066,"other"
"COG4870",1.40440405731319,5.63386629494754,"blue",0.129737548185849,"other"
"COG4908",-3.40553747291447,6.11537454995242,"turquoise",0.327407719092932,"other"
"ClfA",3.36745299224972,-2.95559097853574,"blue",0.393044147905263,"other"
"COG4934",-4.48334108466984,5.50686071786014,"turquoise",0.108636070558159,"other"
"EnvC",4.0477281940472,-2.62674213972959,"blue",0.182251652509375,"other"
"RspA",-4.84387050742985,6.00142000588504,"turquoise",0.0516320781356287,"other"
"TraF",-3.90518795127751,7.25735662850467,"turquoise",0.0927620943482198,"other"
"XerC",-4.30242525215031,7.39247511300174,"turquoise",0.12893378816097,"other"
